source,id,SM_id,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,6333380,40142,[{'amazon': 'B01HP174J6'}],,Highspots,CLASSIC MEMPHIS WRESTLING - GREAT MEMPHIS TV MOMENTS,,FALSE,[13169522],,,,"('No multiple ids for this link', [{'amazon': 'B01HP174J6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333476,40145,[{'amazon': 'B01M59TP04'}],,History Flashbacks,History Flashbacks - 5,,FALSE,[13169028],,,,"('No multiple ids for this link', [{'amazon': 'B01M59TP04'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333475,40147,[{'amazon': 'B01M9FRZ2O'}],,Hollywood Musicals of the 50's & 60's,Hollywood Musicals of the 60's,,FALSE,[13168715],,,,"('No multiple ids for this link', [{'amazon': 'B01M9FRZ2O'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7037849,40148,[{'amazon': 'B0713Z2MC6'}],,Hollywood Remembers: Leading Ladies,Sophia Loren,,FALSE,"[13168507, 10301442]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,6334890,40149,[{'amazon': 'B01MQ24H3X'}],,"Holy Moly, Old Testament",Saul Meets Jesus / Paul and Silas,,FALSE,[13168506],,,,"('No multiple ids for this link', [{'amazon': 'B01MQ24H3X'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6585043,40150,[{'amazon': 'B01NH4ZKK6'}],,HooplaKidz Lab,The Battery Train,,FALSE,[13168432],,,,"('No multiple ids for this link', [{'amazon': 'B01NH4ZKK6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6585064,40151,[{'amazon': 'B01MS6L6PD'}],,HooplaKidz Style,Mummy Nails,,FALSE,[13168366],,,,"('No multiple ids for this link', [{'amazon': 'B01MS6L6PD'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334881,40152,[{'amazon': 'B01G43JLEM'}],,Hosting the Ultimate Party,Edible Centerpieces,,FALSE,[13169911],,,,"('No multiple ids for this link', [{'amazon': 'B01G43JLEM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335567,40154,[{'amazon': 'B01IS0SIK2'}],,Hot Rod Power Tour,"73-Car Burnout & Day 7 of HOT ROD Power Tour! - Chattanooga, TN to Concord, NC",,FALSE,[13169574],,,,"('No multiple ids for this link', [{'amazon': 'B01IS0SIK2'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333463,40156,[{'amazon': 'B01MQ620E5'}],,How To Get Real Fast Results From Any Online Course You Take,Course in Review - Getting Real Fast Results With Online Courses,,FALSE,[13169516],,,,"('No multiple ids for this link', [{'amazon': 'B01MQ620E5'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333364,40157,[{'amazon': 'B01N8XQFN6'}],,How to Play Drums,Eighth-Note Fills,,FALSE,[13169386],,,,"('No multiple ids for this link', [{'amazon': 'B01N8XQFN6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334430,40158,[{'amazon': 'B01I67DRXU'}],,How to Record and Stream Videos with Open Broadcaster Software (OBS) - A Tutorial Series for Beginners,Why Use Open Broadcaster Software,,FALSE,[13169335],,,,"('No multiple ids for this link', [{'amazon': 'B01I67DRXU'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333446,40159,[{'amazon': 'B01MCTH61Z'}],,How to Start Your Own Business (by Major State University Finance Professor),Read the IRS Code Regarding Solo 401(k) Plans,,FALSE,[13169339],,,,"('No multiple ids for this link', [{'amazon': 'B01MCTH61Z'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333361,40160,[{'amazon': 'B01M8IFT0T'}],,How To Win The Yoga Challege! Acroyoga For Beginners,Learn the High Flying Whale,,FALSE,[13169233],,,,"('No multiple ids for this link', [{'amazon': 'B01M8IFT0T'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334415,40162,[{'amazon': 'B01FYFFWS0'}],,Hullabalooba,Another Day at the Job,,FALSE,[13168915],,,,"('No multiple ids for this link', [{'amazon': 'B01FYFFWS0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333347,40167,[{'amazon': 'B01LBU1YKM'}],,I Am a Chef,Carrot Risotto,,FALSE,[13168512],,,,"('No multiple ids for this link', [{'amazon': 'B01LBU1YKM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334380,40169,[{'amazon': 'B01GRF3O3G'}],,Igloo Gloo,The Lobster,,FALSE,[13168459],,,,"('No multiple ids for this link', [{'amazon': 'B01GRF3O3G'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7605876,40170,[{'amazon': 'B075QYXR17'}],,Illusions,Perspective Games,,FALSE,[13168422],,,,"('No multiple ids for this link', [{'amazon': 'B075QYXR17'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334364,40172,[{'amazon': 'B01MDU4EWD'}],,In Mexico with Andrea Marcum,Mountain Meditation,,FALSE,[13168302],,,,"('No multiple ids for this link', [{'amazon': 'B01MDU4EWD'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334355,40174,[{'amazon': 'B01LBTTS88'}],,Indian Classics,"Stir-Fried Cabbage with Red Peppers, Peanuts and Peas",,FALSE,[13168226],,,,"('No multiple ids for this link', [{'amazon': 'B01LBTTS88'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334343,40175,[{'amazon': 'B01I03KBG6'}],,Initiation to a Mystical Life with Neil Kramer,Transformation,,FALSE,[13168211],,,,"('No multiple ids for this link', [{'amazon': 'B01I03KBG6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334328,40176,[{'amazon': 'B01AVT9FR8'}],,Inland Ice: A Crossing of Greenland,Isortoq,,FALSE,[13168232],,,,"('No multiple ids for this link', [{'amazon': 'B01AVT9FR8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334324,40178,[{'amazon': 'B01E68RBAS'}],,Insanity,Casey Currie,,FALSE,[13168911],,,,"('No multiple ids for this link', [{'amazon': 'B01E68RBAS'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334316,40180,[{'amazon': 'B017VDFD2I'}],,Insights,Edinburgh,,FALSE,[13168333],,,,"('No multiple ids for this link', [{'amazon': 'B017VDFD2I'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334286,40181,[{'amazon': 'B01IV0Q5YA'}],,Installation and Configuration of Wordpress 4.5 Website,Settings Limit Login Attempts,,FALSE,[13168328],,,,"('No multiple ids for this link', [{'amazon': 'B01IV0Q5YA'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335554,40183,[{'amazon': 'B017SQL8ZY'}],,Intermediate Yoga,Inverted Poses,,FALSE,[13168042],,,,"('No multiple ids for this link', [{'amazon': 'B017SQL8ZY'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335571,40184,[{'amazon': 'B01G43IV34'}],,Introduction to Basic Macarons,Troubleshooting & Final Thoughts,,FALSE,[13168010],,,,"('No multiple ids for this link', [{'amazon': 'B01G43IV34'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335591,40185,[{'amazon': 'B01G43I68E'}],,Introduction to Indian Cooking,Assembling Your Final Dish,,FALSE,[13168026],,,,"('No multiple ids for this link', [{'amazon': 'B01G43I68E'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335588,40186,[{'amazon': 'B01KKVSTCE'}],,Introduction to Java Programming - Module 1,Java Fundamental Concepts,,FALSE,[13167883],,,,"('No multiple ids for this link', [{'amazon': 'B01KKVSTCE'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335594,40187,[{'amazon': 'B01AVTZEL4'}],,Introduction to T'ai Chi,Tips and Advice,,FALSE,[13167799],,,,"('No multiple ids for this link', [{'amazon': 'B01AVTZEL4'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335604,40188,[{'amazon': 'B017U94Q1C'}],,Invisible College - Season 1,Redemption: The Hermetic Tradition of the Returning Messiah,,FALSE,[13167717],,,,"('No multiple ids for this link', [{'amazon': 'B017U94Q1C'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335614,40189,[{'amazon': 'B01AVT8HE0'}],,Is What You Are Eating Eating You?,Avoiding GMOs,,FALSE,[13167713],,,,"('No multiple ids for this link', [{'amazon': 'B01AVT8HE0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6335615,40190,[{'amazon': 'B01F2MZUGE'}],,Islands of Inner Peace,We Are Not Alone: Awakening to Spirit with Arun and Sunanda Gandhi,,FALSE,[13167726],,,,"('No multiple ids for this link', [{'amazon': 'B01F2MZUGE'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334794,40191,[{'amazon': 'B01LBUEX2I'}],,Italian Classics,Spinach Sformato,,FALSE,[13167715],,,,"('No multiple ids for this link', [{'amazon': 'B01LBUEX2I'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334768,40192,[{'amazon': 'B019YIR9UW'}],,"Jackie, Ethel, Joan: The Women of Camelot The Complete Miniseries","Jackie, Ethtel, Joan: The Women of Camelot The Complete Miniseries (Part 2)",,FALSE,[13167556],,,,"('No multiple ids for this link', [{'amazon': 'B019YIR9UW'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333313,40194,[{'amazon': 'B01K3MXB8W'}],,Jobz 4 Dogz,Rescue K-9,,FALSE,[13167462],,,,"('No multiple ids for this link', [{'amazon': 'B01K3MXB8W'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333289,40196,[{'amazon': 'B01M7MMPIK'}],,John Wayne Colorized Collection,Blue Steel - Colorized,,FALSE,[13171421],,,,"('No multiple ids for this link', [{'amazon': 'B01M7MMPIK'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6520497,40197,[{'amazon': 'B01NAIXBSM'}],,Jolly Polly,The Last Story,,FALSE,[13170808],,,,"('No multiple ids for this link', [{'amazon': 'B01NAIXBSM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334753,40199,[{'amazon': 'B01AVU0242'}],,Journeys to the Ends of the Earth,The Ancient Chariots of Libya,,FALSE,[13170266],,,,"('No multiple ids for this link', [{'amazon': 'B01AVU0242'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334786,40201,[{'amazon': 'B07D8DL4F8'}],,Julie Nolke,Papaya Avocado And Black Bean Lettuce Cups,,FALSE,[13172417],,,,"('No multiple ids for this link', [{'amazon': 'B07D8DL4F8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333314,40202,[{'amazon': 'B01MPY6J8A'}],,Jungle Jobs,Big Al Baboon,,FALSE,[13170114],,,,"('No multiple ids for this link', [{'amazon': 'B01MPY6J8A'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334640,40204,[{'amazon': 'B01AVUQP2U'}],,JZ Knight and Ramtha's School of Enlightenment,The Spiritual Journey Part 3: Destiny and Mind,,FALSE,[13169588],,,,"('No multiple ids for this link', [{'amazon': 'B01AVUQP2U'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334631,40205,[{'itunes': '1160531981'}],,Kai Greene: The Return,Part 3: Close Call,,FALSE,[13169167],,,,"('No multiple ids for this link', [{'itunes': '1160531981'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334616,40207,[{'amazon': 'B01FYGOHD0'}],,Key Wilde,Larry The Lobster,,FALSE,[13168439],,,,"('No multiple ids for this link', [{'amazon': 'B01FYGOHD0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334226,40208,[{'amazon': 'B01AVUTB9O'}],,Kids Yoga with Sara Vance,Eating a Rainbow,,FALSE,[13168191],,,,"('No multiple ids for this link', [{'amazon': 'B01AVUTB9O'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6610583,40210,[{'itunes': '1236361259'}],,Kings of Con,"Arlington, VA",,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '1236361259'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334232,40213,[{'amazon': 'B0184ZV4JS'}],,Kundalini Chakra Series,Lower Chakras,,FALSE,[13167442],,,,"('No multiple ids for this link', [{'amazon': 'B0184ZV4JS'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334242,40214,[{'amazon': 'B01AVU0DDM'}],,Kundalini Yoga,Relax,,FALSE,[13167361],,,,"('No multiple ids for this link', [{'amazon': 'B01AVU0DDM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333273,40215,[{'amazon': 'B01M6BCZUJ'}],,"Kyoto, Japan","Kyoto, Japan introduction - Inari - Tofukuji (Part 1)",,FALSE,[13167344],,,,"('No multiple ids for this link', [{'amazon': 'B01M6BCZUJ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334235,40216,[{'amazon': 'B018ACNUKG'}],,LA Fight Club,Ritter vs Richard Jr,,FALSE,[13167237],,,,"('No multiple ids for this link', [{'amazon': 'B018ACNUKG'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6431781,40218,[{'amazon': 'B01N1O05YI'}],,Animals For Kids,Tiger,,FALSE,[13167185],,,,"('No multiple ids for this link', [{'amazon': 'B01N1O05YI'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334244,40219,[{'amazon': 'B01EKPBW6G'}],,Anjali Restorative Yoga,Inside Out,,FALSE,[13167045],,,,"('No multiple ids for this link', [{'amazon': 'B01EKPBW6G'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333258,40220,[{'amazon': 'B017S0JS84'}],,Bukow and Konig,Crazy in Love (English subtitled),,FALSE,[13167011],,,,"('No multiple ids for this link', [{'amazon': 'B017S0JS84'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334252,40221,[{'amazon': 'B01N8T9J5F'}],,Clip: Seniors React,Clip: Seniors React to Soylent,,FALSE,[13170028],,,,"('No multiple ids for this link', [{'amazon': 'B01N8T9J5F'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333249,40222,[{'amazon': 'B01LXR99BT'}],,Comedy On Wry,Comedy On Wry Episode 1,,FALSE,[13169745],,,,"('No multiple ids for this link', [{'amazon': 'B01LXR99BT'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334260,40224,[{'amazon': 'B0184ZU4EE'}],,Dick Tracy Vs. Crime Inc.,Retribution,,FALSE,[14777922],,,,"('No multiple ids for this link', [{'amazon': 'B0184ZU4EE'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334263,40225,[{'amazon': 'B017SPOQNG'}],,Dick Tracy's G-Men,The Last Stand,,FALSE,[13168910],,,,"('No multiple ids for this link', [{'amazon': 'B017SPOQNG'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333232,40226,[{'amazon': 'B01MXHULDZ'}],,Dynamo,Episode 5,,FALSE,[13168809],,,,"('No multiple ids for this link', [{'amazon': 'B01MXHULDZ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333216,40227,[{'amazon': 'B01FJ2ZCR4'}],,Excellent Adventures,"Episodes #111-114 feat. Ricki Ortiz, FChamp, and Fourwude",,FALSE,[13168643],,,,"('No multiple ids for this link', [{'amazon': 'B01FJ2ZCR4'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333195,40228,[{'amazon': 'B01AVT8ZOM'}],,Ian R. Crane,War on Terra: A Global Conspiracy against Humanity,,FALSE,[13168594],,,,"('No multiple ids for this link', [{'amazon': 'B01AVT8ZOM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333190,40229,[{'itunes': '1154678241'}],,Jet Truck,Home Sweet Jet Truck,,FALSE,[13168257],,,,"('No multiple ids for this link', [{'itunes': '1154678241'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6349292,40230,[{'amazon': 'B01N74PIL3'}],,Kids' Bible Stories,The Paralysed Man,,FALSE,[13168210],,,,"('No multiple ids for this link', [{'amazon': 'B01N74PIL3'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334279,40231,[{'amazon': 'B01AVTAAJ0'}],,Kundalini Master Classes with Gurmukh,Master Class 7,,FALSE,[13168070],,,,"('No multiple ids for this link', [{'amazon': 'B01AVTAAJ0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334613,40232,[{'amazon': 'B01H5PEWE2'}],,Kundalini Meditation with Krishna Kaur,Healing Meditation,,FALSE,[13168036],,,,"('No multiple ids for this link', [{'amazon': 'B01H5PEWE2'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334607,40233,[{'amazon': 'B017UTR1LY'}],,Land of Gremlins,Madagascar in Cold Blood,,FALSE,[13167794],,,,"('No multiple ids for this link', [{'amazon': 'B017UTR1LY'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6973372,40234,[{'amazon': 'B071R45TQD'}],,Land of Lost,Doctor & Patient,,FALSE,[13167612],,,,"('No multiple ids for this link', [{'amazon': 'B071R45TQD'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334603,40235,[{'amazon': 'B01AVTZZMM'}],,Lasting Love Made Easy,Session Four Supplement: Heart Talk,,FALSE,[13167540],,,,"('No multiple ids for this link', [{'amazon': 'B01AVTZZMM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6795168,40238,[{'amazon': 'B06XCQC3XK'}],,Learn & Play with Steve and Maggie 1,Outdoor Toys,,FALSE,[13166881],,,,"('No multiple ids for this link', [{'amazon': 'B06XCQC3XK'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334053,40239,[{'amazon': 'B01FYCKOLI'}],,Learn To Draw,Mummies,,FALSE,[13166872],,,,"('No multiple ids for this link', [{'amazon': 'B01FYCKOLI'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334054,40240,[{'amazon': 'B01FYFNUT8'}],,Learn To Draw: Minis,Doodle - safari,,FALSE,[13166888],,,,"('No multiple ids for this link', [{'amazon': 'B01FYFNUT8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334056,40241,[{'amazon': 'B01LAAOL1W'}],,Learning Akka,Scheduling Periodic Messages,,FALSE,[13167956],,,,"('No multiple ids for this link', [{'amazon': 'B01LAAOL1W'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334059,40242,[{'amazon': 'B017OLSWZW'}],,Leftover Do Over,Easy breezy chicken pot pie,,FALSE,[13167797],,,,"('No multiple ids for this link', [{'amazon': 'B017OLSWZW'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6512501,40245,[{'amazon': 'B01MY04BL8'}],,LEGO Marvel's Avengers Video Gameplay,Clip: Level 15: Ultron Undone,,FALSE,[13167536],,,,"('No multiple ids for this link', [{'amazon': 'B01MY04BL8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333133,40246,[{'amazon': 'B01M4PQMSN'}],,LEGO Ninjago: Day of the Departed,LEGO Ninjago: Day of the Departed,,FALSE,"[13167539, 3233949]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,6715409,40248,[{'amazon': 'B06W2H9TG4'}],,LEGO Star Wars Minifigure Madness,Clip: LEGO Star Wars Rebel A-Wing Pilot Review,,FALSE,[13167482],,,,"('No multiple ids for this link', [{'amazon': 'B06W2H9TG4'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7320885,40256,[{'amazon': 'B06WWQFQSK'}],,LGC32 Racing Tour 2015,LGC32 Racing Tour 06,,FALSE,[13166629],,,,"('No multiple ids for this link', [{'amazon': 'B06WWQFQSK'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334118,40257,[{'amazon': 'B01M6A4NL8'}],,Life After Friday,The First Performance,,FALSE,[13166483],,,,"('No multiple ids for this link', [{'amazon': 'B01M6A4NL8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334121,40258,[{'amazon': 'B01AVU04B8'}],,Life Changing Encounters,Times of Change - Perspectives on Our World,,FALSE,[13166459],,,,"('No multiple ids for this link', [{'amazon': 'B01AVU04B8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6334127,40260,[{'amazon': 'B017OLT5LM'}],,Lightning Fast,White bean dip,,FALSE,[13166326],,,,"('No multiple ids for this link', [{'amazon': 'B017OLT5LM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6512772,40262,[{'amazon': 'B01N1V56U0'}],,Local Flight,Seaweed Cocktail | Local Flight - Ibiza,,FALSE,[13166345],,,,"('No multiple ids for this link', [{'amazon': 'B01N1V56U0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7710199,40263,[{'amazon': 'B076VTF1Y3'}],,Logos Hope - Port Reports,"St Johns, Antigua and Barbuda",,FALSE,[13166525],,,,"('No multiple ids for this link', [{'amazon': 'B076VTF1Y3'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333818,40264,[{'amazon': 'B01MTKM4F7'}],,Lots & Lots of Trains,Rock Island Line,,FALSE,[13170991],,,,"('No multiple ids for this link', [{'amazon': 'B01MTKM4F7'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333122,40266,[{'amazon': 'B01M64586L'}],,Luther and the Reformation,Rome's Objections Answered,,FALSE,[13170503],,,,"('No multiple ids for this link', [{'amazon': 'B01M64586L'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6407295,40268,[{'amazon': 'B01N1LWVR7'}],,Magnifica Italia,Magnifica Italia- Calabria 1,,FALSE,[13169785],,,,"('No multiple ids for this link', [{'amazon': 'B01N1LWVR7'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6389683,40269,[{'itunes': '1178833148'}],,LIVE PD: Rap Sheet,LIVE PD: Rap Sheet - 3,,FALSE,[10791678],,,,"('No multiple ids for this link', [{'itunes': '1178833148'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6323859,40271,[{'itunes': '1167307534'}],,Vine Talk,"Italy, Tuscany-Chianti",,FALSE,[13170641],,,,"('No multiple ids for this link', [{'itunes': '1167307534'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333109,40273,[{'amazon': 'B01N8SYBLM'}],,USO - For the Troops,USO - For the Troops,,TRUE,[13168858],,,,"('No multiple ids for this link', [{'amazon': 'B01N8SYBLM'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7721900,40274,[{'amazon': 'B076XBTSQL'}],,Black Widows,Episode 8,,FALSE,[13168795],,,,"('No multiple ids for this link', [{'amazon': 'B076XBTSQL'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7293972,48718,[{'amazon': 'B06XT2D9SJ'}],,Black Widows,In War and Love,,FALSE,[],,,,"('No multiple ids for this link', [{'amazon': 'B06XT2D9SJ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6333099,40276,[{'amazon': 'B01N3STWZH'}],,JonBenet's Mother: Victim or Killer?,JonBenet's Mother: Victim or Killer?,,FALSE,[13168416],,,,"('No multiple ids for this link', [{'amazon': 'B01N3STWZH'}])",No multiple ids for this link,,,,,,,,,,,,,
