GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping,hulu_id_present,vudu_id_present
30339,1084508,Star Trek: Generations,1994,54600,54600,,,,,,Pass,Pass,,
30350,1065536,Private Benjamin,1980,580539,580539,,,,,,Pass,Pass,,
30351,1104634,Where the Truth Lies,1999,22901,22901,,,,,,Pass,Pass,,
30356,1220262,High Fidelity,2000,62718,62718,,,,,,Pass,Pass,,
30368,982759530,127 Hours,2010,91077,91077,,,,,,Pass,Pass,,
30370,436320,Black Beauty,1971,71776,71776,,,,,,Pass,Pass,,
30371,13411987,That's My Boy,2012,10896,10896,,,,,,Pass,Pass,,
30373,2203528,Lonely Hearts,2006,95206,95206,,,,,,Pass,Pass,,
30389,1058290,Blake of Scotland Yard,1937,576622,576622,,,,,,Pass,Pass,,
30393,422874,Back to the Beach,1987,71405,71405,,,,,,Pass,Pass,,
30395,463283,Snow White and the Three Stooges,1961,54796,54796,,,,,,Pass,Pass,,
30400,3989665088,Star Trek: The Motion Picture,1979,81249,81249,,,,,,Pass,Pass,,
30411,2497554,Angel of Death,2009,6705,6705,,,,,,Pass,Pass,,
30416,1091185,Aladdin and the King of Thieves,1996,11833,11833,,,,,,Pass,Pass,,
30421,2147630,Music and Lyrics,2007,71823,71823,,,,,,Pass,Pass,,
30428,9708076,Reborn,2009,208673,208673,,,,,,Pass,Pass,,
30434,423361,Mr. Destiny,1990,60382,60382,,,,,,Pass,Pass,,
30436,1938900,Corpse Bride,2005,83813,83813,,,,,,Pass,Pass,,
30452,982760346,The Breakfast Club,1985,853991,853991,,,,,,Pass,Pass,,
30453,1536788,Just Married,2003,89671,89671,,,,,,Pass,Pass,,
30459,2257315,Love in the Time of Cholera,2007,74087,74087,,,,,,Pass,Pass,,
30465,9715435,Formosa Betrayed,2010,92655,92655,,,,,,Pass,Pass,,
30477,1717710,Cellular,2004,71389,71389,,,,,,Pass,Pass,,
30482,2173591,The Namesake,2006,73658,73658,,,,,,Pass,Pass,,
30485,1383975,Soul Survivors,2001,62361,62361,,,,,,Pass,Pass,,
30491,461094,Brannigan,1975,50829,50829,,,,,,Pass,Pass,,
30492,422533,Letters to Juliet,2010,96987,96987,,,,,,Pass,Pass,,
30493,423343,Unlawful Entry,1992,71408,71408,,,,,,Pass,Pass,,
30496,1969412,The Prince & Me 2: The Royal Wedding,2006,5568,5568,,,,,,Pass,Pass,,
30497,982759782,Mud,2013,109293,109293,,,,,,Pass,Pass,,
30500,13012265,Before I Say Goodbye,2003,722208,64753,"[{'64753': 'rovi_id:1493550,Map_reason:not found in projectx'}, {'source_id': '30500'}]","[{'722208': 'rovi_id:13012265,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":112,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '42308'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
30501,982760183,Alex Cross,2012,104838,104838,,,,,,Pass,Pass,,
30502,9712052,The Shiftling,2008,653159,653159,,,,,,Pass,Pass,,
30505,386838849,Dangerous Edge: A Life of Graham Greene,2013,424613,424613,,,,,,Pass,Pass,,
30511,423829,Michael,1996,50459,50459,,,,,,Pass,Pass,,
30519,1969732,Green Plaid Shirt,1997,636085,636085,,,,,,Pass,Pass,,
30522,1355975,Bruiser,2000,613699,613699,,,,,,Pass,Pass,,
30525,21917748,Beyond,2012,778149,778149,,,,,,Pass,Pass,,
30532,435740,Best Seller,1987,50822,50822,,,,,,Pass,Pass,,
30543,631444561,Easy Money,2010,118200,89122,"[{'89122': 'rovi_id:10049700,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '30543'}]","[{'118200': 'rovi_id:631444561,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9333333333333333,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":324,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '96583,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.6666666667,""directors"":1.0,""part_names"":0.5,""episode_titles"":0.0,""genres"":1.0,""amazon"":1.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":1.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":0.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":4.3833333333}'}, {'vudu_id': '529804'}]",TRUE,TRUE,FALSE,Fail,Fail,FALSE,TRUE
30550,476922012,The Canyons,2013,815185,815185,,,,,,Pass,Pass,,
30567,2198181,I Now Pronounce You Chuck and Larry,2007,81742,81742,,,,,,Pass,Pass,,
30577,432470,Blazing Saddles,1974,51123,51123,,,,,,Pass,Pass,,
30584,1120939,Ravenous,1999,54516,54516,,,,,,Pass,Pass,,
30585,2432640,American Son,2008,648144,648144,,,,,,Pass,Pass,,
30638,3946269906,Brother's Shadow,2006,983821,983821,,,,,,Pass,Pass,,
30639,1279992,Lucky Numbers,2000,63521,63521,,,,,,Pass,Pass,,
30756,443886758,Redemption of a Dog,2012,812720,812720,,,,,,Pass,Pass,,
30812,2438415,A Quiet Little Marriage,2008,648351,648351,,,,,,Pass,Pass,,
30856,1257670,The Duke,1999,3014,3014,,,,,,Pass,Pass,,
30862,18881340,Meltdown,1995,52961,82867,"[{'82867': 'rovi_id:11970329,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":19,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '30862'}]","[{'52961': 'rovi_id:18881340,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
30866,22423950,Monday Morning,2012,783714,783714,,,,,,Pass,Pass,,
30878,1518256,Roger Dodger,2002,93855,93855,,,,,,Pass,Pass,,
30887,1069025,The Monster Squad,1987,582451,582451,,,,,,Pass,Pass,,
31126,2410918,Mercury Man,2006,647391,647391,,,,,,Pass,Pass,,
31133,989232180,Two Mules for Sister Sara,1970,51797,51797,,,,,,Pass,Pass,,
31136,982759787,Beautiful Creatures,2013,108712,108712,,,,,,Pass,Pass,,
31138,1928360,The Mangler Reborn,2005,195131,195131,,,,,,Pass,Pass,,
31143,1064639,Persona,1966,133689,133689,,,,,,Pass,Pass,,
31144,21579246,Five,2011,27555,27555,,,,,,Pass,Pass,,
31146,1075236,The Hard Way,1991,58323,58323,,,,,,Pass,Pass,,
31165,8844682,Forget Me Not,2011,651486,651486,,,,,,Pass,Pass,,
31170,422878,Red Dawn,1984,50209,50209,,,,,,Pass,Pass,,
31175,423060,Leprechaun 3,1995,2151,2151,,,,,,Pass,Pass,,
31186,2442258,Fatal Secrets,2009,90596,90596,,,,,,Pass,Pass,,
31201,1882825,The Purifiers,2005,633811,633811,,,,,,Pass,Pass,,
31210,19070523,Hyde Park on Hudson,2012,133488,133488,,,,,,Pass,Pass,,
31217,446693,Crooklyn,1994,125749,125749,,,,,,Pass,Pass,,
31218,20434655,Rush Hour 2,2001,77838,77838,,,,,,Pass,Pass,,
31223,22005277,Night Wolf,2010,21578,429484,"[{'429484': 'rovi_id:927066679,Map_reason:not found in projectx'}, {'source_id': '31223'}]","[{'21578': 'rovi_id:22005277,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'vudu_id': '307066'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
31227,21753091,Lucky Christmas,2011,27709,27709,,,,,,Pass,Pass,,
31232,2263404,Beneath,2007,5293,5293,,,,,,Pass,Pass,,
31238,426830,Love Laughs at Andy Hardy,1947,64844,64844,,,,,,Pass,Pass,,
31345,435456,The Beast from 20000 Fathoms,1953,568018,568018,,,,,,Pass,Pass,,
31349,324369920,The Doctor the Tornado & the Kentucky Kid,2006,1785830,1785830,,,,,,Pass,Pass,,
31350,1070439,Superman III,1983,99834,99834,,,,,,Pass,Pass,,
31353,1089355,Armitage III: Poly-Matrix,1996,186315,186315,,,,,,Pass,Pass,,
31361,1257062,Under Suspicion,2000,59263,59263,,,,,,Pass,Pass,,
31363,299040029,Autumn,2010,796075,875720,"[{'875720': 'rovi_id:1296944318,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '31363'}]","[{'796075': 'rovi_id:299040029,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":65,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '803827'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
31367,473707,The Ten Commandments,1956,12258529,12258529,,,,,,Pass,Pass,,
31369,2099927,Bobby,2006,80366,80366,,,,,,Pass,Pass,,
31392,1068297,James Dean,1976,394459,394459,,,,,,Pass,Pass,,
31398,1022080321,It Came from Outer Space,1953,58344,58344,,,,,,Pass,Pass,,
31419,1220302,Where the Heart Is,2000,60972,60972,,,,,,Pass,Pass,,
31420,2216174,The Valet,2006,83875,83875,,,,,,Pass,Pass,,
31423,455266,Flashdance,1983,50443,50443,,,,,,Pass,Pass,,
31427,331291992,All the Light in the Sky,2012,803517,803517,,,,,,Pass,Pass,,
31436,1094338,Hercules in New York,1969,595113,595113,,,,,,Pass,Pass,,
31438,408228,Slaughter,2009,565480,565480,,,,,,Pass,Pass,,
31443,3309510405,Z,1969,966477,144489,"[{'144489': 'rovi_id:12966465,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":22,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '31443'}]","[{'966477': 'rovi_id:3309510405,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1127,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
31444,982759526,X-Men: First Class,2011,92147,92147,,,,,,Pass,Pass,,
31451,17719184,Leonie,2010,148299,148299,,,,,,Pass,Pass,,
31461,67399,Night Flight,1933,518173,518173,,,,,,Pass,Pass,,
31467,2435941,The Perfect Sleep,2009,648278,648278,,,,,,Pass,Pass,,
31468,1649750,Agent Cody Banks 2: Destination London,2004,69116,69116,,,,,,Pass,Pass,,
31472,2446862,Sunday,2008,648590,648590,,,,,,Pass,Pass,,
31482,16673611,Harvest,2011,739753,739753,,,,,,Pass,Pass,,
31518,2360323,Asian Stories,2006,645734,645734,,,,,,Pass,Pass,,
31520,1282995,Turbulence 3: Heavy Metal,2001,77042,77042,,,,,,Pass,Pass,,
31536,23164,Demons,1985,506926,506926,,,,,,Pass,Pass,,
31543,437723,Pennies from Heaven,1981,52893,52893,,,,,,Pass,Pass,,
31549,1561178,Hollywood Palms,2000,623644,623644,,,,,,Pass,Pass,,
31556,2340818,Get Smart's Bruce & Lloyd Out of Control,2008,6314,6314,,,,,,Pass,Pass,,
31558,1082664,Geronimo: An American Legend,1993,956375,956375,,,,,,Pass,Pass,,
31559,1088731,Chain of Command,1994,62695,62695,,,,,,Pass,Pass,,
31561,1364343,Druids,2001,62110,62110,,,,,,Pass,Pass,,
31563,18754896,The Prey,2011,93373,13675126,"[{'13675126': 'rovi_id:6312645937,Map_reason:not found in projectx'}, {'source_id': '31563'}]","[{'93373': 'rovi_id:18754896,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":56,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
31574,1565994,The Blood Drinkers,1964,82278,82278,,,,,,Pass,Pass,,
31576,2022954,Carlita's Secret,2004,196278,196278,,,,,,Pass,Pass,,
31578,264535,Pusher 2: With Blood on My Hands,2004,76619,76619,,,,,,Pass,Pass,,
31579,424875,The Spirit of St. Louis,1957,51722,51722,,,,,,Pass,Pass,,
31580,1062536,The Choppers,1961,578848,578848,,,,,,Pass,Pass,,
31596,458543,He Walked by Night,1948,61013,61013,,,,,,Pass,Pass,,
31600,429985,Friday the 13th: Part 6: Jason Lives,1986,57755,57755,,,,,,Pass,Pass,,
31605,2204687,Becoming Jane,2007,75973,75973,,,,,,Pass,Pass,,
31606,2204682,The Bourne Ultimatum,2007,91453,91453,,,,,,Pass,Pass,,
31615,2397102,It's Complicated,2009,85332,85332,,,,,,Pass,Pass,,
31623,1058537,Get Smart Again!,1989,393369,393369,,,,,,Pass,Pass,,
31626,1564855,Garage Days,2002,64480,64480,,,,,,Pass,Pass,,
31632,66643996,Wedding Day,2012,232287,232287,,,,,,Pass,Pass,,
31633,304370000,Paradise: Love,2012,116197,116197,,,,,,Pass,Pass,,
31636,1695687,Ju-on: The Grudge,2002,68801,68801,,,,,,Pass,Pass,,
31643,18044405,Aliens,1986,52143,52143,,,,,,Pass,Pass,,
31646,427797,Johnny Handsome,1989,50098,50098,,,,,,Pass,Pass,,
31652,18860942,Triangle,2007,757689,757689,,,,,,Pass,Pass,,
31662,2054860,Lady in the Water,2006,71246,71246,,,,,,Pass,Pass,,
31665,2480089,Adoration,2008,105184,105184,,,,,,Pass,Pass,,
31666,440247,The Sea of Grass,1947,64784,64784,,,,,,Pass,Pass,,
31667,456725,Silent Rage,1982,78122,78122,,,,,,Pass,Pass,,
31678,1495931,The Bourne Identity,2002,73286,73286,,,,,,Pass,Pass,,
31692,1069244,The Story of Adele H.,1975,91028,91028,,,,,,Pass,Pass,,
31695,982760159,The Men Who Stare at Goats,2009,87528,87528,,,,,,Pass,Pass,,
31707,1064572,Papa's Delicate Condition,1963,83164,83164,,,,,,Pass,Pass,,
31709,1081415,Abraxas: Guardian of the Universe,1990,94331,94331,,,,,,Pass,Pass,,
31717,1059859,Le Jour Se L鐚玽e,1939,577407,577407,,,,,,Pass,Pass,,
31721,1091220,Closer and Closer,1996,22180,22180,,,,,,Pass,Pass,,
31727,35777,Getting Lucky,1989,510134,510134,,,,,,Pass,Pass,,
31729,982867293,The Sex Monster,1999,54577,54577,,,,,,Pass,Pass,,
31733,66483937,21 and Over,2013,107683,107683,,,,,,Pass,Pass,,
31742,2397159,Astro Boy,2009,118944,118944,,,,,,Pass,Pass,,
31747,1057185,The Confession,1970,106506,106506,,,,,,Pass,Pass,,
31751,418309,Machete,2010,101623,13494450,"[{'13494450': 'rovi_id:7121530660,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":96,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'vudu_id': '178709'}, {'source_id': '31751'}]","[{'101623': 'rovi_id:418309,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":50,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
31753,361429672,Pit Stop,2013,806912,806912,,,,,,Pass,Pass,,
31759,422865,Red Sonja,1985,57039,57039,,,,,,Pass,Pass,,
31760,67009763,Batman: The Dark Knight Returns: Part 1,2012,11221,11221,,,,,,Pass,Pass,,
31766,456279,Too Many Girls,1940,570185,570185,,,,,,Pass,Pass,,
31770,1506278,One Hour Photo,2002,88928,88928,,,,,,Pass,Pass,,
31773,1496809,Swept Away,2002,63303,63303,,,,,,Pass,Pass,,
31775,292497,Tales of the Rat Fink,2006,555419,555419,,,,,,Pass,Pass,,
31779,2020984,Phat Girlz,2006,69907,69907,,,,,,Pass,Pass,,
31783,2458130,Private Valentine: Blonde & Dangerous,2008,6069,6069,,,,,,Pass,Pass,,
31784,986920428,Cool Runnings,1993,84012,84012,,,,,,Pass,Pass,,
31790,17317852,The Lion of Judah,2011,91690,91690,,,,,,Pass,Pass,,
31794,1273119758,Highwaymen,2004,872938,70021,"[{'70021': 'rovi_id:1697417,Map_reason:not found in projectx'}, {'source_id': '31794'}, {'vudu_id': '42277'}]","[{'872938': 'rovi_id:1273119758,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":319,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
31804,2014591,Room 6,2006,4895,4895,,,,,,Pass,Pass,,
31815,424617,Action Jackson,1988,66383,66383,,,,,,Pass,Pass,,
31833,1213246,I Dreamed of Africa,2000,56476,56476,,,,,,Pass,Pass,,
31842,2258471,Buried Alive,2007,[10948],[10948],,,,,,Pass,Pass,,
31851,467394,Innocent Bystanders,1972,571936,571936,,,,,,Pass,Pass,,
31874,1076569,Opportunity Knocks,1990,78372,78372,,,,,,Pass,Pass,,
31877,13715778,Kalamity,2010,735675,735675,,,,,,Pass,Pass,,
31881,432844,The Lords of Discipline,1983,50146,50146,,,,,,Pass,Pass,,
31893,1982358,The Karate Dog,2004,8215,8215,,,,,,Pass,Pass,,
31899,461631,Dive Bomber,1941,570915,570915,,,,,,Pass,Pass,,
31903,1054002,Assassin of Youth,1938,574234,574234,,,,,,Pass,Pass,,
31904,22172901,Middle of Nowhere,2012,780617,780617,,,,,,Pass,Pass,,
31909,1581713,Dumb and Dumberer: When Harry Met Lloyd,2003,63649,63649,,,,,,Pass,Pass,,
31917,1058706,Glorifying the American Girl,1929,576823,576823,,,,,,Pass,Pass,,
31932,1093434,Rushmore,1998,63449,63449,,,,,,Pass,Pass,,
31940,19243498,Argo,2012,105332,105332,,,,,,Pass,Pass,,
31946,462077,Second Chorus,1940,56213,56213,,,,,,Pass,Pass,,
31965,2352224,Mere Baap Pehle Aap,2008,107414,107414,,,,,,Pass,Pass,,
31981,465984,Murder My Sweet,1944,97600,97600,,,,,,Pass,Pass,,
31982,1137688,Deep Blue Sea,1999,80275,80275,,,,,,Pass,Pass,,
31986,425007,Mr. Wrong,1996,50156,50156,,,,,,Pass,Pass,,
31991,1060258,The Internecine Project,1974,88289,88289,,,,,,Pass,Pass,,
31993,313179481,Little Red Wagon,2012,799034,799034,,,,,,Pass,Pass,,
32002,1789921,Undertow,2004,74401,74401,,,,,,Pass,Pass,,
32003,17502205,Spartacus,1960,12265859,12265859,,,,,,Pass,Pass,,
32011,1088473,White,1994,592373,592373,,,,,,Pass,Pass,,
32017,1972640,16 Blocks,2006,74395,74395,,,,,,Pass,Pass,,
32018,429694,Nowhere to Run,1993,50200,50200,,,,,,Pass,Pass,,
32023,1255374,Epicenter,2000,65207,65207,,,,,,Pass,Pass,,
32024,426841,The Diary of Anne Frank,1959,69811,69811,,,,,,Pass,Pass,,
32037,13829190,Death and Cremation,2010,735998,735998,,,,,,Pass,Pass,,
32039,1067345,Rock 'n' Roll Nightmare,1987,581548,581548,,,,,,Pass,Pass,,
32048,1097835,Down in the Delta,1998,55695,55695,,,,,,Pass,Pass,,
32049,428560,Troop Beverly Hills,1989,70361,70361,,,,,,Pass,Pass,,
32055,1725819,Shaun of the Dead,2004,67417,67417,,,,,,Pass,Pass,,
32061,2396992,Bedtime Stories,2008,81510,81510,,,,,,Pass,Pass,,
32062,462445,The Nun's Story,1959,50119,50119,,,,,,Pass,Pass,,
32068,466172,Night of the Demons,1988,571719,571719,,,,,,Pass,Pass,,
32071,473711,Time Runner,1993,573124,573124,,,,,,Pass,Pass,,
32081,456718,Bloodhounds of Broadway,1952,948772,948772,,,,,,Pass,Pass,,
32083,1072480,Rear Window,1954,961383,961383,,,,,,Pass,Pass,,
32095,1072498,Terror Creatures from the Grave,1965,100094,100094,,,,,,Pass,Pass,,
32104,1063555,The Moon-Spinners,1964,136582,136582,,,,,,Pass,Pass,,
32108,399864,Chill,2007,564174,564174,,,,,,Pass,Pass,,
32109,1093121,The Siege,1998,957240,957240,,,,,,Pass,Pass,,
32113,458418,Things to Come,1936,67518,67518,,,,,,Pass,Pass,,
32115,429612,Don't Bother to Knock,1952,66199,66199,,,,,,Pass,Pass,,
32118,1082475,The Fugitive,1993,54165,54165,,,,,,Pass,Pass,,
32128,1941594,Walkout,2006,25074,25074,,,,,,Pass,Pass,,
32136,1412539,The Mothman Prophecies,2002,78600,78600,,,,,,Pass,Pass,,
32143,2108396,Marie Antoinette,2006,73052,73052,,,,,,Pass,Pass,,
32145,1082340,The Master of Ballantrae,1953,105804,105804,,,,,,Pass,Pass,,
32146,982759781,Killing Season,2013,111445,111445,,,,,,Pass,Pass,,
32151,1091065,Madagascar Skin,1995,593602,593602,,,,,,Pass,Pass,,
32156,385983,Singh is Kinng,2008,930656,826189,"[{'826189': 'rovi_id:603893832,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":44,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '32156'}]","[{'930656': 'rovi_id:385983,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":23,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '277557'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
32161,293489213,Hard Romanticker,2011,794992,794992,,,,,,Pass,Pass,,
32162,2273317,Who Loves the Sun,2006,199642,199642,,,,,,Pass,Pass,,
32164,1081105,The Seduction of Mimi,1972,65834,65834,,,,,,Pass,Pass,,
32165,2033120,The Motel,2005,637975,637975,,,,,,Pass,Pass,,
32168,1082358,Gulliver's Travels,1939,589604,589604,,,,,,Pass,Pass,,
32172,1265631,Cecil B. Demented,2000,115580,115580,,,,,,Pass,Pass,,
32185,446553,Picture Perfect,1997,50778,50778,,,,,,Pass,Pass,,
32192,972208594,Whale Rider,2003,66249,66249,,,,,,Pass,Pass,,
32222,21575692,Just Go with It,2011,12269773,12269773,,,,,,Pass,Pass,,
32223,451052,The Redhead from Wyoming,1953,77328,77328,,,,,,Pass,Pass,,
32237,425316,Whispering Smith,1948,567013,567013,,,,,,Pass,Pass,,
32255,1055288,Cry Blood Apache,1970,82331,82331,,,,,,Pass,Pass,,
32266,2178843,How I Married My High School Crush,2007,25575,25575,,,,,,Pass,Pass,,
32277,175312,Forbidden Love: The Unashamed Stories of Lesbian Lives,1992,541094,541094,,,,,,Pass,Pass,,
32288,982759829,No,2012,118019,118019,,,,,,Pass,Pass,,
32291,1778779,Far Side of the Moon,2003,630775,630775,,,,,,Pass,Pass,,
32301,982760348,The Fast and the Furious,2001,73793,73793,,,,,,Pass,Pass,,
32302,1570224,The Battle of Shaker Heights,2003,136536,136536,,,,,,Pass,Pass,,
32303,2271624,Sky Fighters,2005,643752,643752,,,,,,Pass,Pass,,
32305,18973385,Priest,2011,21127,21127,,,,,,Pass,Pass,,
32308,1464978,Deathbed,2002,190661,190661,,,,,,Pass,Pass,,
32310,982759625,Kung Fu Panda,2008,83955,83955,,,,,,Pass,Pass,,
32314,1585665,Duplex,2003,89683,89683,,,,,,Pass,Pass,,
32316,372690063,The Dirties,2013,808867,808867,,,,,,Pass,Pass,,
32319,455379,Battleground,1949,65246,65246,,,,,,Pass,Pass,,
32337,2396644,Synecdoche New York,2008,101386,101386,,,,,,Pass,Pass,,
32344,946806812,I Am,2011,851514,851514,,,,,,Pass,Pass,,
32345,437686,Willy Wonka & the Chocolate Factory,1971,49793,49793,,,,,,Pass,Pass,,
32346,1022080339,License to Wed,2007,12280290,12280290,,,,,,Pass,Pass,,
32359,435752,The Death Kiss,1932,568113,568113,,,,,,Pass,Pass,,
32365,2277892,Nancy Drew,2007,72177,72177,,,,,,Pass,Pass,,
32374,1069100,The Legend of Frank Woods,1977,582456,582456,,,,,,Pass,Pass,,
32384,1213325,American Psycho,2000,55682,1018154,"[{'1018154': 'rovi_id:1214891,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8823529411764706,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":39,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'hulu_id': '551734'}, {'source_id': '32384'}]","[{'55682': 'rovi_id:1213325,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8823529411764706,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":39,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '5042'}]",TRUE,,TRUE,Fail,Fail,TRUE,TRUE
