source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id_count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,1498724,41615,1498724,,Vets Saving Pets,,2018,FALSE,[13788747],,,,"('No multiple ids for this link', 1498724, 41615)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1498718,28945,1498718,,"Naturally, Danny Seo",,2016,FALSE,[13808456],,,,"('No multiple ids for this link', 1498718, 28945)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1498716,28941,1498716,,The Voyager With Josh Garcia,,2016,FALSE,[13808449],,,,"('No multiple ids for this link', 1498716, 28941)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1498397,39878,1498397,,Marvel's Cloak & Dagger,,2018,FALSE,[13810706],,,,"('No multiple ids for this link', 1498397, 39878)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1498366,39522,1498366,,Jeopardy!,,1984,FALSE,[14633430],,,,"('No multiple ids for this link', 1498366, 39522)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1496928,45021,1496928,,1969,,2019,FALSE,[13902557],,,,"('No multiple ids for this link', 1496928, 45021)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1498076,108,1498076,,The Real Housewives of Orange County,,2006,FALSE,[2948661],,,,"('No multiple ids for this link', 1498076, 108)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1495697,45659,1495697,,The Bomber,,2019,FALSE,[13903104],,,,"('No multiple ids for this link', 1495697, 45659)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1494386,37925,1494386,,Good Girls,,2018,FALSE,[13787176],,,,"('No multiple ids for this link', 1494386, 37925)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1494787,45621,1494787,,This Is Farrah Fawcett,,2019,FALSE,[13843569],,,,"('No multiple ids for this link', 1494787, 45621)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493768,45401,1493768,,Live in Front of a Studio Audience: Norman Lear's "All in the Family" and "The Jeffersons",,2019,FALSE,[14574679],,,,"('No multiple ids for this link', 1493768, 45401)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493694,3819,1493694,,ABC News Specials,,2006,FALSE,[14618872],,,,"('No multiple ids for this link', 1493694, 3819)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493684,11258,1493684,,Chicago Fire,,2012,FALSE,[13785530],,,,"('No multiple ids for this link', 1493684, 11258)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493607,16720,1493607,,Chicago P.D.,,2013,FALSE,[13785333],,,,"('No multiple ids for this link', 1493607, 16720)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493523,25077,1493523,,Chicago Med,,2015,FALSE,[13786235],,,,"('No multiple ids for this link', 1493523, 25077)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492634,43726,1492634,,Whiskey Cavalier,,2019,FALSE,[13636725],,,,"('No multiple ids for this link', 1492634, 43726)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492423,44195,1492423,,Pretty Little Liars: The Perfectionists,,2019,FALSE,[13825417],,,,"('No multiple ids for this link', 1492423, 44195)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492116,44128,1492116,,The Village,,2019,FALSE,[13775789],,,,"('No multiple ids for this link', 1492116, 44128)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491610,43858,1491610,,Bless This Mess,,2019,FALSE,[14271462],,,,"('No multiple ids for this link', 1491610, 43858)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491605,19738,1491605,,Black-ish,,2014,FALSE,[13636744],,,,"('No multiple ids for this link', 1491605, 19738)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491595,41052,1491595,,The Kids Are Alright,,2018,FALSE,[13636710],,,,"('No multiple ids for this link', 1491595, 41052)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491590,28398,1491590,,American Housewife,,2016,FALSE,[13636679],,,,"('No multiple ids for this link', 1491590, 28398)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491306,45265,1491306,,MasterChef Celebrity Family Showdown,,2019,FALSE,[13734098],,,,"('No multiple ids for this link', 1491306, 45265)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490862,43234,1490862,,The Enemy Within,,2019,FALSE,[13775786],,,,"('No multiple ids for this link', 1490862, 43234)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492869,24939,1492869,,Zero Punctuation,,2007,FALSE,[14693934],,,,"('No multiple ids for this link', 1492869, 24939)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490793,43857,1490793,,The Fix,,2019,FALSE,[13636707],,,,"('No multiple ids for this link', 1490793, 43857)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490648,38530,1490648,,American Idol,,2018,FALSE,[13636703],,,,"('No multiple ids for this link', 1490648, 38530)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490861,43730,1490861,,Mental Samurai,,2019,FALSE,[13735173],,,,"('No multiple ids for this link', 1490861, 43730)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490496,77,1490496,,Saturday Night Live,,1975,FALSE,[13739642],,,,"('No multiple ids for this link', 1490496, 77)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490397,4595,1490397,,America's Funniest Home Videos,,1981,FALSE,[14740301],,,,"('No multiple ids for this link', 1490397, 4595)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493097,28111,1493097,,Star vs. The Forces of Evil,,2015,FALSE,[13445890],,,,"('No multiple ids for this link', 1493097, 28111)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489898,35103,1489898,,The Champion Within,,2017,FALSE,[13755260],,,,"('No multiple ids for this link', 1489898, 35103)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489430,25839,1489430,,Superstore,,2015,FALSE,[13786236],,,,"('No multiple ids for this link', 1489430, 25839)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489289,389,1489289,,Law & Order: Special Victims Unit,,1999,FALSE,[13758177],,,,"('No multiple ids for this link', 1489289, 389)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489237,15137,1489237,,Brooklyn Nine-Nine,,2013,FALSE,[13758194],,,,"('No multiple ids for this link', 1489237, 15137)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489177,2252,1489177,,Grey's Anatomy,,2005,FALSE,[13637317],,,,"('No multiple ids for this link', 1489177, 2252)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489192,37837,1489192,,For the People,,2018,FALSE,[13637325],,,,"('No multiple ids for this link', 1489192, 37837)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489023,38391,1489023,,Station 19,,2018,FALSE,[13637314],,,,"('No multiple ids for this link', 1489023, 38391)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489020,44318,1489020,,Baywatch,,1989,FALSE,[2750795],,,,"('No multiple ids for this link', 1489020, 44318)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1522371,9801,1522371,,Veronica Mars,,2004,FALSE,[14739173],,,,"('No multiple ids for this link', 1522371, 9801)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1487660,28408,1487660,,The Good Place,,2016,FALSE,[12426482],,,,"('No multiple ids for this link', 1487660, 28408)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1487548,41108,1487548,,New Amsterdam,,2018,FALSE,[13755249],,,,"('No multiple ids for this link', 1487548, 41108)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1488030,45422,1488030,,Howard Stern: The Interview,,2019,FALSE,[],,,,"('No multiple ids for this link', 1488030, 45422)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1502555,10077,1502555,,The First 48,,2004,FALSE,[14410704],,,,"('No multiple ids for this link', 1502555, 10077)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1499985,36740,1499985,,BuzzFeed Unsolved: True Crime,,2017,FALSE,[14592597],,,,"('No multiple ids for this link', 1499985, 36740)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1486579,36295,1486579,,09/01/2001,,2018,FALSE,[13728666],,,,"('No multiple ids for this link', 1486579, 36295)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1486269,58,1486269,,The Simpsons,,1989,FALSE,[13737303],,,,"('No multiple ids for this link', 1486269, 58)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1486244,54,1486244,,Family Guy,,1999,FALSE,[13724367],,,,"('No multiple ids for this link', 1486244, 54)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1486245,4910,1486245,,Bob's Burgers,,2011,FALSE,[13741779],,,,"('No multiple ids for this link', 1486245, 4910)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1485837,40932,1485837,,The Cool Kids,,2018,FALSE,[13721528],,,,"('No multiple ids for this link', 1485837, 40932)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493185,183,1493185,,Project Runway,,2005,FALSE,[14531903],,,,"('No multiple ids for this link', 1493185, 183)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492943,2528,1492943,,The Universe,,2007,FALSE,[3125916],,,,"('No multiple ids for this link', 1492943, 2528)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493172,15630,1493172,,Mountain Men,,2013,FALSE,[14622058],,,,"('No multiple ids for this link', 1493172, 15630)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493206,30678,1493206,,Forged in Fire,,2015,FALSE,[3746499],,,,"('No multiple ids for this link', 1493206, 30678)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493551,39077,1493551,,Forged in Fire: Knife or Death,,2018,FALSE,[4001314],,,,"('No multiple ids for this link', 1493551, 39077)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1484803,43715,1484803,,Proven Innocent,,2019,FALSE,[13715554],,,,"('No multiple ids for this link', 1484803, 43715)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1484701,7560,1484701,,Last Man Standing,,2011,FALSE,[13741759],,,,"('No multiple ids for this link', 1484701, 7560)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1491923,35,1491923,,It's Always Sunny in Philadelphia,,2005,FALSE,[2811694],,,,"('No multiple ids for this link', 1491923, 35)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1492978,6653,1492978,,Hoarders,,2009,FALSE,[3001870],,,,"('No multiple ids for this link', 1492978, 6653)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493192,18926,1493192,,Married at First Sight,,2014,FALSE,[3497270],,,,"('No multiple ids for this link', 1493192, 18926)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483849,31785,1483849,,Spring Baking Championship,,2015,FALSE,[13671224],,,,"('No multiple ids for this link', 1483849, 31785)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483695,41053,1483695,,Single Parents,,2018,FALSE,[13637301],,,,"('No multiple ids for this link', 1483695, 41053)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483692,42966,1483692,,Schooled,,2019,FALSE,[13637292],,,,"('No multiple ids for this link', 1483692, 42966)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483693,2553,1483693,,Modern Family,,2009,FALSE,[13637319],,,,"('No multiple ids for this link', 1483693, 2553)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483694,15360,1483694,,The Goldbergs,,2013,FALSE,[13637275],,,,"('No multiple ids for this link', 1483694, 15360)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493231,40980,1493231,,Nightwatch Nation,,2018,FALSE,[11651725],,,,"('No multiple ids for this link', 1493231, 40980)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1511962,45494,1511962,,Cultureshock,,2018,FALSE,[13059698],,,,"('No multiple ids for this link', 1511962, 45494)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1511956,38824,1511956,,Grace vs. Abrams,,2018,FALSE,[11465283],,,,"('No multiple ids for this link', 1511956, 38824)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1482014,21027,1482014,,Empire,,2015,FALSE,[13721454],,,,"('No multiple ids for this link', 1482014, 21027)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1481720,29200,1481720,,Star,,2016,FALSE,[13721529],,,,"('No multiple ids for this link', 1481720, 29200)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1481624,36342,1481624,,The Resident,,2018,FALSE,[13707249],,,,"('No multiple ids for this link', 1481624, 36342)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1481283,45212,1481283,,ScreenTime: Diane Sawyer Reporting,,2019,FALSE,[13773280],,,,"('No multiple ids for this link', 1481283, 45212)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1481226,30975,1481226,,World of Dance,,2017,FALSE,[13692949],,,,"('No multiple ids for this link', 1481226, 30975)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1481176,26129,1481176,,Shadowhunters,,2016,FALSE,[13705733],,,,"('No multiple ids for this link', 1481176, 26129)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483079,31748,1483079,,Good Bones,,2017,FALSE,[10296879],,,,"('No multiple ids for this link', 1483079, 31748)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1489354,45461,1489354,,The Flame's Daughter,,2018,FALSE,[14136548],,,,"('No multiple ids for this link', 1489354, 45461)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1490073,45479,1490073,,Thirty But Seventeen,,2018,FALSE,[13903727],,,,"('No multiple ids for this link', 1490073, 45479)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1493266,42809,1493266,,Mujer Comprada,,2009,FALSE,[14406002],,,,"('No multiple ids for this link', 1493266, 42809)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479610,2465,1479610,,10 Things I Hate About You,,2009,FALSE,[3011268],,,,"('No multiple ids for this link', 1479610, 2465)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1477130,6901,1477130,,Fairy Tail,,2009,FALSE,[13647618],,,,"('No multiple ids for this link', 1477130, 6901)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1494793,22397,1494793,,The Venture Bros.,,2003,FALSE,[2792892],,,,"('No multiple ids for this link', 1494793, 22397)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1476215,34058,1476215,,The Orville,,2017,FALSE,[13518134],,,,"('No multiple ids for this link', 1476215, 34058)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1476126,19289,1476126,,Gotham,,2014,FALSE,[13614724],,,,"('No multiple ids for this link', 1476126, 19289)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1476019,45065,1476019,,Modern Baby,,2019,FALSE,[13723433],,,,"('No multiple ids for this link', 1476019, 45065)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1484895,10405,1484895,,Bobby Flay's Barbecue Addiction,,2011,FALSE,[13421348],,,,"('No multiple ids for this link', 1484895, 10405)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1478377,39882,1478377,,"Burgers, Brew & 'Que",,2015,FALSE,[9479936],,,,"('No multiple ids for this link', 1478377, 39882)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1506588,30618,1506588,,The Riveras,,2016,FALSE,[13827292],,,,"('No multiple ids for this link', 1506588, 30618)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1472482,2020,1472482,,Earth Day,,2008,FALSE,[],,,,"('No multiple ids for this link', 1472482, 2020)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1477511,41276,1477511,,Cash Cab,,2005,FALSE,[13388081],,,,"('No multiple ids for this link', 1477511, 41276)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1471492,44626,1471492,,Superstructures: Engineering Marvels,,2019,FALSE,[13637659],,,,"('No multiple ids for this link', 1471492, 44626)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479477,33370,1479477,,Diesel Brothers,,2016,FALSE,[3756095],,,,"('No multiple ids for this link', 1479477, 33370)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479432,16531,1479432,,The Little Couple,,2009,FALSE,[],,,,"('No multiple ids for this link', 1479432, 16531)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1470794,44413,1470794,,Legendary Catch,,2019,FALSE,[13631514],,,,"('No multiple ids for this link', 1470794, 44413)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479478,19937,1479478,,Four Weddings,,2009,FALSE,[3453712],,,,"('No multiple ids for this link', 1479478, 19937)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1478623,45140,1478623,,Little Baby Bum,,2017,FALSE,[14638780],,,,"('No multiple ids for this link', 1478623, 45140)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1470333,41140,1470333,,The Rookie,,2018,FALSE,[13586192],,,,"('No multiple ids for this link', 1470333, 41140)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479460,29466,1479460,,Counting On,,2015,FALSE,[],,,,"('No multiple ids for this link', 1479460, 29466)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1479419,44170,1479419,,I Found The Gown,,2012,FALSE,[3400655],,,,"('No multiple ids for this link', 1479419, 44170)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1484883,36368,1484883,,"Eat, Sleep, BBQ",,2017,FALSE,[11411070],,,,"('No multiple ids for this link', 1484883, 36368)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1480037,44694,1480037,,Don't Believe The Hype,,2017,FALSE,[13780793],,,,"('No multiple ids for this link', 1480037, 44694)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1480031,44693,1480031,,Jobs Unlisted,,2017,FALSE,[13780810],,,,"('No multiple ids for this link', 1480031, 44693)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1469236,2458,1469236,,Shark Tank,,2009,FALSE,[13526125],,,,"('No multiple ids for this link', 1469236, 2458)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1468598,28402,1468598,,Speechless,,2016,FALSE,[13586188],,,,"('No multiple ids for this link', 1468598, 28402)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1468588,21869,1468588,,Fresh off the Boat,,2015,FALSE,[13532612],,,,"('No multiple ids for this link', 1468588, 21869)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1484838,16937,1484838,,Broad City,,2014,FALSE,[12494194],,,,"('No multiple ids for this link', 1484838, 16937)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1466467,37843,1466467,,Splitting Up Together,,2018,FALSE,[13574716],,,,"('No multiple ids for this link', 1466467, 37843)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1470692,43265,1470692,,Ramy,,2019,FALSE,[13740699],,,,"('No multiple ids for this link', 1470692, 43265)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1469709,14658,1469709,,Drunk History,,2013,FALSE,[12422184],,,,"('No multiple ids for this link', 1469709, 14658)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1465982,44208,1465982,,Lost Treasures of Egypt,,2019,FALSE,[12795684],,,,"('No multiple ids for this link', 1465982, 44208)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1469664,44868,1469664,,The Smile Has Left Your Eyes,,2018,FALSE,[13694313],,,,"('No multiple ids for this link', 1469664, 44868)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1469650,44866,1469650,,What's Wrong With Secretary Kim,,2018,FALSE,[13694312],,,,"('No multiple ids for this link', 1469650, 44866)",No multiple ids for this link,,,,,,,,,,,,,
