Px_id,GB_id,Show_type
12961151,130937,MO
12961152,130936,MO
12961153,130932,MO
12961154,130931,MO
12961155,130847,MO
12961156,130912,MO
12961157,130911,MO
12961158,130910,MO
12961159,130909,MO
12961160,130905,MO
12961161,130906,MO
12961162,130845,MO
12961163,130903,MO
12961164,130844,MO
12961165,130899,MO
12961166,130843,MO
12961167,130842,MO
12961168,130836,MO
12961169,130823,MO
12961170,130806,MO
12961171,130803,MO
12961172,130822,MO
12961173,130791,MO
12961174,130789,MO
12961175,130772,MO
12961176,130767,MO
12961177,130766,MO
12961178,130814,MO
12961179,130763,MO
12961180,130762,MO
12961181,130761,MO
12961182,131400,MO
12961183,130754,MO
12961184,131396,MO
12961185,131395,MO
12961186,130749,MO
12961187,130747,MO
12961188,131390,MO
12961189,130746,MO
12961190,131388,MO
12961191,130744,MO
12961192,131385,MO
12961193,131617,MO
12961194,131673,MO
12961195,131671,MO
12961196,131677,MO
12961197,131662,MO
12961198,131655,MO
12961199,131709,MO
12961200,131646,MO
12961201,131821,MO
12961202,13164,MO
12961203,131634,MO
12961204,131818,MO
12961205,131632,MO
12961206,131625,MO
12961207,131817,MO
12961208,131816,MO
12961209,131621,MO
12961210,131957,MO
12961211,131958,MO
12961212,131953,MO
12961213,131994,MO
12961214,13199,MO
12961215,131991,MO
12961216,131987,MO
12961217,131986,MO
12961218,131983,MO
12961219,132028,MO
12961220,132030,MO
12961221,131964,MO
12961222,132273,MO
12961223,132270,MO
12961224,132269,MO
12961225,132291,MO
12961226,132265,MO
12961227,132286,MO
12961228,132258,MO
12961229,132512,MO
12961230,132513,MO
12961231,132256,MO
12961232,132509,MO
12961233,132498,MO
12961234,132497,MO
12961235,132676,MO
12961236,132494,MO
12961237,132493,MO
12961238,132492,MO
12961239,132485,MO
12961240,132755,MO
12961241,132471,MO
12961242,132853,MO
12961243,132854,MO
12961244,13247,MO
12961245,132466,MO
12961246,132847,MO
12961247,132465,MO
12961248,132464,MO
12961249,132463,MO
12961250,132846,MO
12961251,132461,MO
12961252,132460,MO
12961253,132843,MO
12961254,132841,MO
12961255,132997,MO
12961256,132995,MO
12961257,133053,MO
12961258,133050,MO
12961259,132980,MO
12961260,133049,MO
12961261,132977,MO
12961262,133046,MO
12961263,133044,MO
12961264,133043,MO
12961265,132976,MO
12961266,132971,MO
12961268,132968,MO
12961267,133042,MO
12961269,132967,MO
12961270,133041,MO
12961271,132966,MO
12961272,132964,MO
12961273,133039,MO
12961274,133235,MO
12961275,133230,MO
12961276,133227,MO
12961277,133226,MO
12961278,133225,MO
12961279,133221,MO
12961280,133220,MO
12961281,133301,MO
12961282,133303,MO
12961283,133219,MO
12961284,133299,MO
12961285,133214,MO
12961286,133213,MO
12961287,133212,MO
12961288,133210,MO
12961289,133209,MO
12961290,133207,MO
12961291,133203,MO
12961292,133198,MO
12961293,133196,MO
12961294,133189,MO
12961295,133188,MO
12961296,133493,MO
12961297,133621,MO
12961298,133612,MO
12961299,13361,MO
12961300,133715,MO
12961301,133605,MO
12961302,133717,MO
12961303,133713,MO
12961304,133712,MO
12961305,133711,MO
12961306,133710,MO
12961307,133708,MO
12961308,133707,MO
12961309,133706,MO
12961310,133705,MO
12961311,133704,MO
12961312,133702,MO
12961313,133596,MO
12961314,133595,MO
12961315,133851,MO
12961316,133849,MO
12961317,133847,MO
12961318,133846,MO
12961319,133843,MO
12961320,133842,MO
12961321,133844,MO
12961322,133594,MO
12961323,133593,MO
12961324,133590,MO
12961325,133591,MO
12961326,133587,MO
12961327,133586,MO
12961328,133836,MO
12961329,133584,MO
12961330,133625,MO
12961331,133583,MO
12961332,133831,MO
12961333,133582,MO
12961334,133581,MO
12961335,133580,MO
12961336,133579,MO
12961337,133578,MO
12961338,133577,MO
12961339,133575,MO
12961340,133574,MO
12961341,134081,MO
12961342,134074,MO
12961343,134073,MO
12961344,133566,MO
12961345,134152,MO
12961346,134148,MO
12961347,134146,MO
12961348,133560,MO
12961349,134144,MO
12961350,133559,MO
12961351,134139,MO
12961352,134136,MO
12961353,133558,MO
12961354,134135,MO
12961355,134134,MO
12961356,133556,MO
12961357,133555,MO
12961358,133554,MO
12961359,133553,MO
12961360,134324,MO
12961361,134128,MO
12961362,134317,MO
12961363,134126,MO
12961364,134315,MO
12961365,134125,MO
12961366,134307,MO
12961367,134306,MO
12961368,134303,MO
12961369,134300,MO
12961370,134431,MO
12961371,134430,MO
12961372,134299,MO
12961373,134298,MO
12961374,134498,MO
12961375,134497,MO
12961376,134419,MO
12961377,134415,MO
12961378,134410,MO
12961379,134409,MO
12961380,134406,MO
12961381,134602,MO
12961382,134606,MO
12961383,134590,MO
12961384,134402,MO
12961385,134589,MO
12961386,134668,MO
12961387,134572,MO
12961388,134566,MO
12961389,134564,MO
12961390,134562,MO
12961391,134772,MO
12961392,134561,MO
12961393,134619,MO
12961394,134770,MO
12961395,134763,MO
12961396,134762,MO
12961397,134761,MO
12961398,134743,MO
12961399,135080,MO
12961400,135140,MO
12961401,135143,MO
12961402,135136,MO
12961403,135132,MO
12961404,135130,MO
12961405,135124,MO
12961406,135123,MO
12961407,135257,MO
12961408,135259,MO
12961409,135122,MO
12961410,135120,MO
12961411,135117,MO
12961412,135357,MO
12961413,135356,MO
12961414,135355,MO
12961415,135107,MO
12961416,135352,MO
12961417,135104,MO
12961418,135350,MO
12961419,135346,MO
12961420,135098,MO
12961421,135344,MO
12961422,135097,MO
12961423,135343,MO
12961424,135095,MO
12961425,135093,MO
12961426,135342,MO
12961427,135085,MO
12961428,135341,MO
12961429,135366,MO
12961430,135367,MO
12961431,135368,MO
12961432,135369,MO
12961433,135339,MO
12961434,135076,MO
12961435,135321,MO
12961437,135701,MO
12961436,135700,MO
12961438,13576,MO
12961439,135754,MO
12961440,135751,MO
12961441,135848,MO
12961442,135851,MO
12961443,135839,MO
12961444,135884,MO
12961445,135882,MO
12961446,135822,MO
12961447,135819,MO
12961448,135817,MO
12961449,135865,MO
12961450,135858,MO
12961451,135857,MO
12961452,135809,MO
12961453,135808,MO
12961454,135765,MO
12961455,135764,MO
12961456,135763,MO
12961457,135750,MO
12961458,135799,MO
12961459,135798,MO
12961460,135797,MO
12961461,135796,MO
12961462,135795,MO
12961463,135794,MO
12961464,135793,MO
12961466,135791,MO
12961465,135792,MO
12961467,135790,MO
12961468,135736,MO
12961469,135732,MO
12961470,135777,MO
12961471,135775,MO
12961472,135718,MO
12961473,135773,MO
12961474,135772,MO
12961475,135771,MO
12961476,135715,MO
12961477,135770,MO
12961478,135716,MO
12961479,135769,MO
12961480,135714,MO
12961481,135767,MO
12961482,135713,MO
12961483,135766,MO
12961484,13571,MO
12961485,13570,MO
12961486,135699,MO
12961487,136638,MO
12961488,136639,MO
12961489,135697,MO
12961490,135696,MO
12961491,135695,MO
12961492,135693,MO
12961493,135692,MO
12961494,135690,MO
12961495,135688,MO
12961496,135687,MO
12961497,135682,MO
12961498,136751,MO
12961499,136749,MO
12961500,136750,MO
12961501,136748,MO
12961502,136744,MO
12961503,136793,MO
12961504,136783,MO
12961505,136741,MO
12961506,136782,MO
12961507,136780,MO
12961508,136767,MO
12961509,136765,MO
12961510,136738,MO
12961511,136735,MO
12961512,136942,MO
12961513,136940,MO
12961514,136962,MO
12961515,136937,MO
12961516,136936,MO
12961517,137123,MO
12961518,137118,MO
12961519,137121,MO
12961520,137117,MO
12961521,137193,MO
12961522,137192,MO
12961523,137107,MO
12961524,137105,MO
12961525,137181,MO
12961526,137090,MO
12961527,137255,MO
12961528,137254,MO
12961529,137086,MO
12961530,137084,MO
12961531,137081,MO
12961532,137076,MO
12961533,137355,MO
12961534,137075,MO
12961535,137074,MO
12961536,137071,MO
12961537,137470,MO
12961538,137467,MO
12961539,137466,MO
12961540,137463,MO
12961541,137501,MO
12961542,137503,MO
12961544,137580,MO
12961543,137490,MO
12961545,137597,MO
12961546,137482,MO
12961547,137698,MO
12961549,137697,MO
12961548,137693,MO
12961550,137718,MO
12961551,137715,MO
12961552,137682,MO
12961553,137680,MO
12961554,137677,MO
12961555,137816,MO
12961556,137809,MO
12961557,137863,MO
12961558,137804,MO
12961559,137801,MO
12961560,137851,MO
12961561,137850,MO
12961562,137849,MO
12961563,137789,MO
12961564,137786,MO
12961565,137785,MO
12961566,137970,MO
12961567,137965,MO
12961568,137836,MO
12961569,137834,MO
12961570,137959,MO
12961571,137957,MO
12961572,137956,MO
12961573,137950,MO
12961574,137776,MO
12961575,137949,MO
12961576,137771,MO
12961577,137759,MO
12961578,138347,MO
12961579,138346,MO
12961581,138348,MO
12961580,138349,MO
12961582,138344,MO
12961583,138343,MO
12961584,138342,MO
12961585,138340,MO
12961586,138336,MO
12961587,138337,MO
12961588,138333,MO
12961589,138332,MO
12961590,138331,MO
12961591,138329,MO
12961592,138325,MO
12961593,138324,MO
12961594,138323,MO
12961595,138322,MO
12961596,138321,MO
12961597,138320,MO
12961598,13832,MO
12961599,138319,MO
12961600,138318,MO
12961601,138317,MO
12961602,138441,MO
12961603,138437,MO
12961604,138444,MO
12961606,138492,MO
12961607,138491,MO
12961605,138495,MO
12961608,138486,MO
12961609,138553,MO
12961610,138471,MO
12961611,138470,MO
12961612,138469,MO
12961613,138468,MO
12961614,138467,MO
12961615,138466,MO
12961616,138465,MO
12961617,138464,MO
12961618,138459,MO
12961619,138456,MO
12961620,138451,MO
12961621,138431,MO
12961622,138429,MO
12961624,138833,MO
12961623,138831,MO
12961625,138830,MO
12961626,138825,MO
12961627,138824,MO
12961628,138823,MO
12961629,138820,MO
12961630,138887,MO
12961631,138882,MO
12961632,138816,MO
12961633,138815,MO
12961634,138814,MO
12961635,138966,MO
12961636,13897,MO
12961637,138965,MO
12961638,138964,MO
12961639,138877,MO
12961640,138963,MO
12961641,138876,MO
12961642,138875,MO
12961643,138874,MO
12961644,138961,MO
12961645,138960,MO
12961646,138867,MO
12961647,138866,MO
12961648,138865,MO
12961649,138864,MO
12961650,138863,MO
12961651,138862,MO
12961652,138954,MO
12961653,138859,MO
12961654,138858,MO
12961655,138857,MO
12961656,138952,MO
12961657,138953,MO
12961658,138950,MO
12961659,138855,MO
12961660,138852,MO
12961662,138851,MO
12961661,138949,MO
12961663,138850,MO
12961664,138847,MO
12961665,138946,MO
12961666,138846,MO
12961667,138945,MO
12961668,138843,MO
12961669,138944,MO
12961670,138942,MO
12961671,138941,MO
12961673,139200,MO
12961672,139203,MO
12961674,139206,MO
12961675,138927,MO
12961676,139205,MO
12961677,138925,MO
12961678,138924,MO
12961679,138923,MO
12961680,13892,MO
12961681,138915,MO
12961682,139290,MO
12961683,139334,MO
12961684,139336,MO
12961685,139328,MO
12961686,139374,MO
12961687,139373,MO
12961688,139367,MO
12961689,139413,MO
12961690,139410,MO
12961691,139406,MO
12961692,139366,MO
12961693,139364,MO
12961694,139405,MO
12961695,139363,MO
12961696,139362,MO
12961697,139404,MO
12961698,139529,MO
12961699,139398,MO
12961700,139386,MO
12961701,139385,MO
12961702,139682,MO
12961703,139681,MO
12961704,139360,MO
12961705,139680,MO
12961706,139860,MO
12961708,139858,MO
12961707,139859,MO
12961709,139857,MO
12961710,139862,MO
12961711,139861,MO
12961712,139803,MO
12961713,139801,MO
12961714,139852,MO
12961715,139799,MO
12961716,139987,MO
12961717,139984,MO
12961718,139981,MO
12961719,139969,MO
12961720,140074,MO
12961721,140072,MO
12961722,140063,MO
12961723,140058,MO
12961724,139956,MO
12961725,139955,MO
12961726,140047,MO
12961727,140045,MO
12961728,140041,MO
12961729,139948,MO
12961730,140038,MO
12961731,139946,MO
12961733,140033,MO
12961732,140035,MO
12961734,139940,MO
12961735,139936,MO
12961736,140391,MO
12961737,14038,MO
12961738,139932,MO
12961739,14037,MO
12961740,140366,MO
12961741,140365,MO
12961742,139928,MO
12961743,139927,MO
12961744,139924,MO
12961745,139921,MO
12961746,139919,MO
12961747,139917,MO
12961748,139915,MO
12961749,140717,MO
12961750,139913,MO
12961751,140704,MO
12961752,139912,MO
12961753,140696,MO
12961754,140693,MO
12961755,140654,MO
12961759,140959,MO
12961756,140957,MO
12961757,140953,MO
12961758,140956,MO
12961760,140618,MO
12961761,140608,MO
12961762,140598,MO
12961763,140938,MO
12961764,140937,MO
12961765,140936,MO
12961766,140933,MO
12961767,140932,MO
12961768,140929,MO
12961769,140926,MO
12961770,140925,MO
12961771,141246,MO
12961772,141245,MO
12961773,141240,MO
12961774,141239,MO
12961775,140920,MO
12961776,141232,MO
12961777,141233,MO
12961778,14123,MO
12961779,141227,MO
12961780,141223,MO
12961781,141221,MO
12961782,141220,MO
12961783,141218,MO
12961784,141248,MO
12961785,141626,MO
12961786,141627,MO
12961787,141623,MO
12961788,141622,MO
12961789,141620,MO
12961790,141619,MO
12961791,141618,MO
12961792,141613,MO
12961793,141615,MO
12961794,141611,MO
12961795,141612,MO
12961796,141610,MO
12961798,141608,MO
12961797,141607,MO
12961799,141606,MO
12961800,141605,MO
12961801,141750,MO
12961802,141754,MO
12961804,141751,MO
12961803,141753,MO
12961805,141604,MO
12961806,141603,MO
12961807,141602,MO
12961808,141601,MO
12961809,141600,MO
12961810,141749,MO
12961811,141748,MO
12961812,141599,MO
12961813,141598,MO
12961814,141597,MO
12961815,141885,MO
12961816,141887,MO
12961817,14188,MO
12961818,141878,MO
12961819,141876,MO
12961820,141875,MO
12961821,141872,MO
12961823,141935,MO
12961822,141932,MO
12961824,141892,MO
12961825,141920,MO
12961826,141917,MO
12961828,141915,MO
12961827,141916,MO
12961829,141913,MO
12961830,141905,MO
12961831,141901,MO
12961832,141900,MO
12961833,141899,MO
12961834,141898,MO
12961835,14198,MO
12961836,141894,MO
12961837,141870,MO
12961838,142204,MO
12961839,141864,MO
12961840,142209,MO
12961841,141861,MO
12961842,141860,MO
12961843,141859,MO
12961844,141858,MO
12961845,141857,MO
12961846,141856,MO
12961847,141855,MO
12961848,141852,MO
12961849,141940,MO
12961850,141939,MO
12961851,141835,MO
12961852,141834,MO
12961853,142268,MO
12961854,142267,MO
12961855,141833,MO
12961856,142266,MO
12961857,142265,MO
12961858,142263,MO
12961860,142607,MO
12961859,142609,MO
12961862,142608,MO
12961861,142606,MO
12961863,142262,MO
12961864,142605,MO
12961865,142261,MO
12961866,142604,MO
12961867,142603,MO
12961869,142601,MO
12961868,142259,MO
12961870,142602,MO
12961871,142600,MO
12961872,142599,MO
12961873,142597,MO
12961874,142255,MO
12961875,142598,MO
12961876,142596,MO
12961877,142595,MO
12961878,142594,MO
12961879,142593,MO
12961880,142592,MO
12961881,142591,MO
12961882,142590,MO
12961883,142589,MO
12961884,142587,MO
12961885,142588,MO
12961886,142586,MO
12961887,142585,MO
12961889,142583,MO
12961888,142584,MO
12961890,142582,MO
12961891,142578,MO
12961892,142575,MO
12961893,142577,MO
12961894,142574,MO
12961895,142731,MO
12961896,142732,MO
12961897,142869,MO
12961899,142864,MO
12961898,142868,MO
12961900,142866,MO
12961901,142865,MO
12961902,142863,MO
12961903,142862,MO
12961904,14286,MO
12961905,142858,MO
12961906,142857,MO
12961907,142856,MO
12961908,142855,MO
12961909,142854,MO
12961911,142852,MO
12961910,142853,MO
12961912,142851,MO
12961913,142850,MO
12961914,142849,MO
12961915,142848,MO
12961916,142847,MO
12961917,142846,MO
12961918,142845,MO
12961919,142844,MO
12961920,142843,MO
12961921,143106,MO
12961922,143107,MO
12961924,143100,MO
12961925,142842,MO
12961923,143105,MO
12961926,143101,MO
12961927,143103,MO
12961928,143104,MO
12961929,143102,MO
12961930,142840,MO
12961931,142841,MO
12961932,142839,MO
12961933,142838,MO
12961934,142836,MO
12961935,142837,MO
12961936,143099,MO
12961937,143095,MO
12961938,143094,MO
12961939,143098,MO
12961940,143097,MO
12961941,142835,MO
12961942,142834,MO
12961943,142833,MO
12961944,142832,MO
12961945,143091,MO
12961946,143090,MO
12961947,142831,MO
12961948,143092,MO
12961949,142830,MO
12961950,143089,MO
12961951,143088,MO
12961952,142828,MO
12961953,143087,MO
12961954,142827,MO
12961955,142826,MO
12961956,143085,MO
12961957,142825,MO
12961958,142822,MO
12961959,142819,MO
12961960,142818,MO
12961961,142817,MO
12961962,142816,MO
12961963,142815,MO
12961964,142814,MO
12961965,142813,MO
12961966,142812,MO
12961967,142811,MO
12961968,142810,MO
12961969,142809,MO
12961970,142808,MO
12961971,143263,MO
12961972,143264,MO
12961973,143257,MO
12961974,143256,MO
12961975,143255,MO
12961976,143252,MO
12961977,143251,MO
12961979,143249,MO
12961978,14325,MO
12961980,143248,MO
12961981,143246,MO
12961982,143244,MO
12961983,143243,MO
12961985,143239,MO
12961984,143240,MO
12961986,143238,MO
12961987,143237,MO
12961988,143385,MO
12961989,143384,MO
12961990,143381,MO
12961991,143426,MO
12961992,143428,MO
12961993,143419,MO
12961994,143415,MO
12961995,143414,MO
12961996,143411,MO
12961997,143410,MO
12961998,143409,MO
12961999,143408,MO
12962000,143407,MO
12962001,143406,MO
12962002,143364,MO
12962003,143363,MO
12962004,143361,MO
12962005,143360,MO
12962006,143627,MO
12962007,143716,MO
12962008,143713,MO
12962009,143899,MO
12962010,143886,MO
12962011,143888,MO
12962012,143887,MO
12962013,143897,MO
12962014,143898,MO
12962015,143895,MO
12962016,143710,MO
12962017,143893,MO
12962018,143892,MO
12962019,143889,MO
12962020,143891,MO
12962022,143885,MO
12962023,143884,MO
12962021,143709,MO
12962024,143707,MO
12962025,143706,MO
12962026,143883,MO
12962028,143881,MO
12962027,143882,MO
12962029,143879,MO
12962030,143876,MO
12962031,143880,MO
12962032,143873,MO
12962033,143872,MO
12962034,143705,MO
12962035,143871,MO
12962036,143869,MO
12962038,143868,MO
